,anime_id,name,genre,type,episodes,rating,members,Anime_img_url,Sub_Dub
170,329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",TV,26,8.38,105044,https://img.zorores.com/_r/300x400/100/a1/5d/a15df0380b930a986e1f04f90a23c53b/a15df0380b930a986e1f04f90a23c53b.jpg,"['SUB', 'DUB']"
171,34240,Shelter,"Music, Sci-Fi",Music,1,8.38,71136,,
172,513,Tenkuu no Shiro Laputa,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,8.38,151061,,
173,6945,Gintama: Shiroyasha Koutan,"Action, Comedy, Historical, Parody, Sci-Fi",Special,1,8.37,27213,https://img.zorores.com/_r/300x400/100/84/9a/849ad157d5bf0caff8db6fae38332b83/849ad157d5bf0caff8db6fae38332b83.jpg,['SUB']
174,1142,Hachimitsu to Clover II,"Drama, Josei, Romance",TV,12,8.37,61493,,
175,6811,InuYasha: Kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,8.37,99128,,
176,16664,Kaguya-hime no Monogatari,"Fantasy, Historical",Movie,1,8.37,45547,,
177,1604,Katekyo Hitman Reborn!,"Action, Comedy, Shounen, Super Power",TV,203,8.37,258103,,
178,22145,Kuroshitsuji: Book of Circus,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,10,8.37,122895,,
179,2966,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13,8.37,334932,,
180,31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13,8.36,282002,,
181,19363,Gin no Saji 2nd Season,"Comedy, School, Shounen, Slice of Life",TV,11,8.36,67032,,
182,18195,Little Busters!: Refrain,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.36,71820,,
183,9890,Major: Message,"Comedy, Drama, Sports",OVA,1,8.36,12282,https://img.zorores.com/_r/300x400/100/d5/a0/d5a0187bab0a2b66e908f6e0463d7bac/d5a0187bab0a2b66e908f6e0463d7bac.jpg,['SUB']
184,9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.36,27532,,
185,9863,SKET Dance,"Comedy, School, Shounen",TV,77,8.36,101027,https://img.zorores.com/_r/300x400/100/fb/15/fb1513537e7bf8412f273aa2e123926a/fb1513537e7bf8412f273aa2e123926a.jpg,['SUB']
186,7674,Bakuman.,"Comedy, Romance, Shounen",TV,25,8.35,246899,https://img.zorores.com/_r/300x400/100/dd/5e/dd5ed101829ac3dd17f277e00e6e1cd1/dd5ed101829ac3dd17f277e00e6e1cd1.jpg,['SUB']
187,7674,Bakuman.,"Comedy, Romance, Shounen",TV,25,8.35,246899,https://img.zorores.com/_r/300x400/100/91/7a/917a04b88d28f481d7e5950625a3a02a/917a04b88d28f481d7e5950625a3a02a.jpg,['SUB']
188,7674,Bakuman.,"Comedy, Romance, Shounen",TV,25,8.35,246899,https://img.zorores.com/_r/300x400/100/51/79/5179e495d2f1bae93d74357672c6d3d4/5179e495d2f1bae93d74357672c6d3d4.jpg,['SUB']
189,11843,Danshi Koukousei no Nichijou,"Comedy, School, Shounen, Slice of Life",TV,12,8.35,258914,,
190,16782,Kotonoha no Niwa,"Drama, Psychological, Romance, Slice of Life",Movie,1,8.35,189741,,
191,28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"Fantasy, Slice of Life, Supernatural",Movie,1,8.35,59815,,
192,3226,Major S4,"Comedy, Drama, Shounen, Sports",TV,26,8.35,28002,https://img.zorores.com/_r/300x400/100/8c/79/8c79e76f10be27b4feaf9586638dac17/8c79e76f10be27b4feaf9586638dac17.jpg,['SUB']
193,21557,Omoide no Marnie,"Drama, Mystery, Psychological",Movie,1,8.35,53590,,
194,31715,Working!!!: Lord of the Takanashi,"Comedy, Romance, Slice of Life",Special,1,8.34,31856,,
195,43,Ghost in the Shell,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.34,223036,https://img.zorores.com/_r/300x400/100/ee/5d/ee5dad15cc3c6aeb58f74be440cf233d/ee5dad15cc3c6aeb58f74be440cf233d.jpg,"['SUB', 'DUB']"
196,9617,K-On! Movie,"Comedy, Music, Slice of Life",Movie,1,8.34,115252,,
197,31051,Kuroko no Basket: Saikou no Present Desu,"Action, School, Shounen, Sports",Special,1,8.34,22900,https://img.zorores.com/_r/300x400/100/e5/79/e5794415b91f0421ff726c3113da1829/e5794415b91f0421ff726c3113da1829.jpg,['DUB']
198,10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A&#039;s,"Action, Comedy, Drama, Magic, Super Power",Movie,1,8.34,13315,,
199,1033,Sennen Joyuu,"Action, Adventure, Drama, Fantasy, Historical, Romance",Movie,1,8.34,58492,,
200,32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,"Sci-Fi, Thriller",Special,1,8.34,38147,https://img.zorores.com/_r/300x400/100/28/f6/28f672599958bfcc823a93b024696d47/28f672599958bfcc823a93b024696d47.jpg,"['SUB', 'DUB']"
201,3091,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13,8.34,74941,https://img.zorores.com/_r/300x400/100/4f/7f/4f7f2a065791489c0000c0f53ff7c5ef/4f7f2a065791489c0000c0f53ff7c5ef.jpg,['SUB']
202,12115,Berserk: Ougon Jidai-hen III - Kourin,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.33,65594,,
203,28223,Death Parade,"Drama, Game, Mystery, Psychological, Thriller",TV,12,8.33,383914,https://img.zorores.com/_r/300x400/100/99/a4/99a44ff5d886a06213eb9c386f76f450/99a44ff5d886a06213eb9c386f76f450.jpg,"['SUB', 'DUB']"
204,121,Fullmetal Alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51,8.33,600384,https://img.zorores.com/_r/300x400/100/02/e1/02e12b85f54dc6711ed861a9913bb933/02e12b85f54dc6711ed861a9913bb933.jpg,"['SUB', 'DUB']"
205,3002,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game, Psychological, Seinen, Thriller",TV,26,8.33,98996,,
206,138,Hunter x Hunter: Greed Island,"Action, Adventure, Shounen, Super Power",OVA,8,8.33,57029,https://img.zorores.com/_r/300x400/100/48/fc/48fcdaf3ba5ddcbcda344a682841b234/48fcdaf3ba5ddcbcda344a682841b234.jpg,['SUB']
207,6675,Redline,"Action, Cars, Sci-Fi, Sports",Movie,1,8.33,109392,https://img.zorores.com/_r/300x400/100/7e/d0/7ed04521725babaf7094172e0ce48f8c/7ed04521725babaf7094172e0ce48f8c.jpg,"['SUB', 'DUB']"
208,10800,Chihayafuru,"Drama, Game, Josei, Slice of Life, Sports",TV,25,8.32,158561,https://img.zorores.com/_r/300x400/100/92/11/9211945732fcf5c2dcffda57859fe6cf/9211945732fcf5c2dcffda57859fe6cf.jpg,['SUB']
209,32005,Detective Conan Movie 20: The Darkest Nightmare,"Action, Mystery, Police, Shounen",Movie,1,8.32,6229,https://img.zorores.com/_r/300x400/100/7b/fe/7bfefb79337183dc0b660bf7f0fe46f0/7bfefb79337183dc0b660bf7f0fe46f0.jpg,['SUB']
210,813,Dragon Ball Z,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,291,8.32,375662,https://img.zorores.com/_r/300x400/100/2a/c3/2ac32c050b4dff7747fcc7f64c01edbd/2ac32c050b4dff7747fcc7f64c01edbd.jpg,"['SUB', 'DUB']"
211,27821,Fate/stay night: Unlimited Blade Works - Prologue,"Action, Fantasy, Magic, Shounen, Supernatural",Special,1,8.32,106382,https://img.zorores.com/_r/300x400/100/f4/2a/f42ac14fc94fdb866fe617749efa5b14/f42ac14fc94fdb866fe617749efa5b14.jpg,"['SUB', 'DUB']"
212,28725,Kokoro ga Sakebitagatterunda.,"Drama, Romance, School",Movie,1,8.32,59652,,
213,585,Mimi wo Sumaseba,"Adventure, Drama, Fantasy, Romance, Slice of Life",Movie,1,8.32,94435,,
214,16067,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26,8.32,224947,,
215,30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26,8.32,461946,https://img.zorores.com/_r/300x400/100/60/af/60af693753215485f1a8cfea83934e79/60af693753215485f1a8cfea83934e79.jpg,"['SUB', 'DUB']"
216,31490,One Piece Film: Gold,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,8.32,18642,,
217,759,Tokyo Godfathers,"Comedy, Drama",Movie,1,8.32,89424,https://img.zorores.com/_r/300x400/100/1d/4b/1d4bcf1d16b127ed0ead796b29938031/1d4bcf1d16b127ed0ead796b29938031.jpg,"['SUB', 'DUB']"
218,6,Trigun,"Action, Comedy, Sci-Fi",TV,26,8.32,283069,https://img.zorores.com/_r/300x400/100/e0/3b/e03bf5773842843f07d5f5b6b222d19f/e03bf5773842843f07d5f5b6b222d19f.jpg,"['SUB', 'DUB']"
219,6864,xxxHOLiC Rou,"Mystery, Supernatural",OVA,2,8.32,36353,https://img.zorores.com/_r/300x400/100/29/71/2971976438696b7f559ff9d74c08f673/2971976438696b7f559ff9d74c08f673.jpg,['SUB']
220,9735,Gintama: Shinyaku Benizakura-hen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.31,14002,,
221,11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1,8.31,88164,,
222,11123,Sekaiichi Hatsukoi 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.31,69253,,
223,23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Comedy, Drama, Romance, School",TV,13,8.31,222994,,
224,33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"Comedy, Romance, School",OVA,1,8.31,35120,https://img.zorores.com/_r/300x400/100/75/c9/75c9286003109e7571cd9702412db9d8/75c9286003109e7571cd9702412db9d8.jpg,['SUB']
225,962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26,8.3,39596,,
226,1519,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12,8.3,203233,https://img.zorores.com/_r/300x400/100/00/8a/008a817ca0373a09b30199587a63c2e0/008a817ca0373a09b30199587a63c2e0.jpg,"['SUB', 'DUB']"
227,2167,Clannad,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,23,8.3,566690,https://img.zorores.com/_r/300x400/100/03/3c/033c07868e7fe2c69d216db13dd3a886/033c07868e7fe2c69d216db13dd3a886.jpg,"['SUB', 'DUB']"
228,16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.3,142612,,
229,5681,Summer Wars,"Comedy, Sci-Fi",Movie,1,8.3,223359,https://img.zorores.com/_r/300x400/100/45/53/45531435c6432585997eaff91b651c94/45531435c6432585997eaff91b651c94.jpg,"['SUB', 'DUB']"
230,3901,Baccano! Specials,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",Special,3,8.29,100412,https://img.zorores.com/_r/300x400/100/7b/0d/7b0d3e35f8ae257c104c1d5d682b9c01/7b0d3e35f8ae257c104c1d5d682b9c01.jpg,"['SUB', 'DUB']"
231,6467,Detective Conan Movie 14: The Lost Ship in the Sky,"Action, Mystery, Police, Shounen",Movie,1,8.29,20602,https://img.zorores.com/_r/300x400/100/2d/c6/2dc632f80e40da1e5176a5a85805b086/2dc632f80e40da1e5176a5a85805b086.jpg,['SUB']
232,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,"Game, Psychological, Seinen, Thriller",TV,26,8.29,55566,,
233,22507,Initial D Final Stage,"Cars, Seinen, Sports",TV,4,8.29,19702,https://img.zorores.com/_r/300x400/100/14/86/1486234bc5b2aec7047b59719b30c3ae/1486234bc5b2aec7047b59719b30c3ae.jpg,"['SUB', 'DUB']"
234,3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",TV,12,8.29,56927,https://img.zorores.com/_r/300x400/100/9a/4f/9a4f4eaaf62a61cf33c2f4788a6463f2/9a4f4eaaf62a61cf33c2f4788a6463f2.jpg,['SUB']
235,19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.29,17247,,
236,33255,Saiki Kusuo no Ψ-nan (TV),"Comedy, School, Shounen, Supernatural",TV,120,8.29,47092,,
237,372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,8.28,60637,,
238,265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Shounen, Sports",OVA,1,8.28,40623,,
239,25681,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12,8.28,91796,,
240,4722,Skip Beat!,"Comedy, Drama, Romance, Shoujo",TV,25,8.28,134818,https://img.zorores.com/_r/300x400/100/87/e4/87e41748e883709257e17f74ef57f85c/87e41748e883709257e17f74ef57f85c.jpg,"['SUB', 'DUB']"
241,24277,Yowamushi Pedal: Grande Road,"Comedy, Drama, Shounen, Sports",TV,24,8.28,50778,https://img.zorores.com/_r/300x400/100/2b/6c/2b6ca043274ef7013f990e9f0e1308bc/2b6ca043274ef7013f990e9f0e1308bc.jpg,['SUB']
242,239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24,8.27,103828,,
243,512,Majo no Takkyuubin,"Adventure, Comedy, Drama, Fantasy, Magic, Romance",Movie,1,8.27,152331,,
244,4477,Nodame Cantabile: Paris-hen,"Comedy, Josei, Music, Romance, Slice of Life",TV,11,8.27,70822,https://img.zorores.com/_r/300x400/100/f7/94/f79406f029f7fe8a8f492d5636339acc/f79406f029f7fe8a8f492d5636339acc.jpg,['SUB']
245,15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"Action, Adventure, Comedy, Drama, Fantasy, Shounen, Super Power",Special,1,8.27,24707,,
246,31174,Osomatsu-san,"Comedy, Parody",TV,25,8.27,60988,,
247,23327,Space☆Dandy 2nd Season,"Comedy, Sci-Fi, Space",TV,13,8.27,60918,,
248,5365,Tsumiki no Ie,Drama,Movie,1,8.27,45189,,
249,3702,Detroit Metal City,"Comedy, Music",OVA,12,8.26,104893,,
250,3167,Eve no Jikan,"Sci-Fi, Slice of Life",ONA,6,8.26,99074,,
251,7465,Eve no Jikan (Movie),"Sci-Fi, Slice of Life",Movie,1,8.26,66376,,
252,7054,Kaichou wa Maid-sama!,"Comedy, Romance, School, Shoujo",TV,26,8.26,391628,,
253,1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"Adventure, Sci-Fi, Shounen",OVA,13,8.26,23701,,
254,23283,Zankyou no Terror,"Psychological, Thriller",TV,11,8.26,342893,,
255,2025,Darker than Black: Kuro no Keiyakusha,"Action, Mystery, Sci-Fi, Super Power",TV,25,8.25,440334,,
256,235,Detective Conan,"Adventure, Comedy, Mystery, Police, Shounen",TV,Unknown,8.25,114702,,
257,1364,Detective Conan Movie 05: Countdown to Heaven,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.25,25432,,
258,18689,Diamond no Ace,"Comedy, School, Shounen, Sports",TV,75,8.25,81384,,
259,22043,Fairy Tail (2014),"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,102,8.25,255076,,
260,31988,Hibike! Euphonium 2,"Drama, Music, School",TV,13,8.25,47716,,
261,20899,JoJo no Kimyou na Bouken: Stardust Crusaders,"Action, Adventure, Drama, Shounen, Supernatural",TV,24,8.25,120089,,
262,1453,Maison Ikkoku,"Comedy, Drama, Romance, Slice of Life",TV,96,8.25,22079,https://img.zorores.com/_r/300x400/100/80/40/804096349a7a47d6d006d98cceae4da0/804096349a7a47d6d006d98cceae4da0.jpg,"['SUB', 'DUB']"
263,23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",TV,12,8.26,64230,https://img.zorores.com/_r/300x400/100/d6/ea/d6ea66c03ca9ac5e6701f900d46b564a/d6ea66c03ca9ac5e6701f900d46b564a.jpg,['SUB']
264,1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50,8.25,129112,,
265,1382,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8,8.25,5001,,
266,23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",TV,12,8.24,292622,,
267,18,Initial D Fourth Stage,"Action, Cars, Drama, Seinen, Sports",TV,24,8.24,41584,https://img.zorores.com/_r/300x400/100/55/fc/55fcef81a256771d6605d5aff5ef1938/55fcef81a256771d6605d5aff5ef1938.jpg,"['SUB', 'DUB']"
268,4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.24,87617,,
269,16662,Kaze Tachinu,"Drama, Historical, Romance",Movie,1,8.24,75359,,
270,12031,Kingdom,"Action, Historical, Military, Seinen",TV,38,8.24,54211,https://img.zorores.com/_r/300x400/100/03/0b/030b0f71f1ca47b99aa4bc1fcf119a24/030b0f71f1ca47b99aa4bc1fcf119a24.jpg,"['SUB', 'DUB']"
271,8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11,8.24,108053,,
272,14513,Magi: The Labyrinth of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,8.24,317513,https://img.zorores.com/_r/300x400/100/11/9d/119db3171acab63d95dc40a3cb8aeee9/119db3171acab63d95dc40a3cb8aeee9.jpg,"['SUB', 'DUB']"
273,2581,Mobile Suit Gundam 00,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.24,120351,https://img.zorores.com/_r/300x400/100/ee/d9/eed93ec91a5912c8f18d8b62ba314b73/eed93ec91a5912c8f18d8b62ba314b73.jpg,"['SUB', 'DUB']"
274,30015,ReLIFE,"Romance, School, Slice of Life",TV,13,8.24,202249,https://img.zorores.com/_r/300x400/100/74/be/74bef7f824fb05ac7b6cbc4c166b621c/74bef7f824fb05ac7b6cbc4c166b621c.jpg,"['SUB', 'DUB']"
275,6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.24,40355,,
276,1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26,8.24,106888,,
277,25013,Akatsuki no Yona,"Action, Adventure, Comedy, Fantasy, Romance, Shoujo",TV,24,8.23,216674,,
278,1367,Detective Conan Movie 08: Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.23,23130,,
279,27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12,8.23,115295,,
280,26213,Free!: Eternal Summer Special,"Comedy, School, Slice of Life",Special,1,8.23,36091,,
281,1974,Glass no Kamen (2005),"Drama, Shoujo",TV,51,8.23,17038,,
282,8425,Gosick,"Drama, Historical, Mystery, Romance",TV,24,8.23,232113,https://img.zorores.com/_r/300x400/100/fc/da/fcdad474a87417d34d51efe3a778f5b8/fcdad474a87417d34d51efe3a778f5b8.jpg,"['SUB', 'DUB']"
283,12069,Hajime no Ippo: Boxer no Kobushi,"Comedy, Drama, Shounen, Sports",Special,1,8.23,20157,,
284,185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",TV,26,8.23,68128,https://img.zorores.com/_r/300x400/100/a0/5a/a05ab08aa49bb9a74d21d4c159a09fcc/a05ab08aa49bb9a74d21d4c159a09fcc.jpg,"['SUB', 'DUB']"
285,18679,Kill la Kill,"Action, Comedy, School, Super Power",TV,24,8.23,508118,,
286,2034,Lovely★Complex,"Comedy, Romance, Shoujo",TV,24,8.23,235003,,
287,437,Perfect Blue,"Dementia, Drama, Horror, Psychological",Movie,1,8.23,117565,https://img.zorores.com/_r/300x400/100/1c/fd/1cfd262bb234567057c90a4549931445/1cfd262bb234567057c90a4549931445.jpg,"['SUB', 'DUB']"
288,721,Princess Tutu,"Comedy, Fantasy, Magic, Romance",TV,38,8.23,73218,https://img.zorores.com/_r/300x400/100/3c/ce/3cce65b6af6dc69381d6da88dfe403bd/3cce65b6af6dc69381d6da88dfe403bd.jpg,"['SUB', 'DUB']"
289,12477,Sakasama no Patema,"Sci-Fi, Seinen",Movie,1,8.23,89749,,
290,4938,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,8.23,40420,,
291,2402,Ashita no Joe,"Drama, Sports",TV,79,8.22,15442,,
292,6702,Fairy Tail,"Action, Adventure, Comedy, Fantasy, Magic, Shounen",TV,175,8.22,584590,https://img.zorores.com/_r/300x400/100/cc/bc/ccbc20fd8ddf9b2000bf23894a787436/ccbc20fd8ddf9b2000bf23894a787436.jpg,"['SUB', 'DUB']"
293,1566,Ghost in the Shell: Stand Alone Complex - Solid State Society,"Mecha, Military, Mystery, Police, Sci-Fi, Seinen",Special,1,8.22,55247,https://img.zorores.com/_r/300x400/100/8f/ef/8fef67e354e6b1825930541f7d1682b4/8fef67e354e6b1825930541f7d1682b4.jpg,"['SUB', 'DUB']"
294,31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen",TV,13,8.22,73480,,
295,440,Shoujo Kakumei Utena,"Drama, Fantasy, Psychological, Shoujo",TV,39,8.22,77464,,
296,4107,Tengen Toppa Gurren Lagann Movie: Gurren-hen,"Action, Comedy, Mecha",Movie,1,8.22,72933,,
297,1506,Detective Conan Movie 10: Requiem of the Detectives,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.21,21789,https://img.zorores.com/_r/300x400/100/68/fe/68fe1ffa5940bbe0a2824947414e9f90/68fe1ffa5940bbe0a2824947414e9f90.jpg,['SUB']
298,2759,Evangelion: 1.0 You Are (Not) Alone,"Action, Mecha, Sci-Fi",Movie,1,8.21,194561,https://img.zorores.com/_r/300x400/100/41/7b/417b1d0c5ad84200d68cc2335d20cc80/417b1d0c5ad84200d68cc2335d20cc80.jpg,"['SUB', 'DUB']"
299,72,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12,8.21,171086,https://img.zorores.com/_r/300x400/100/1f/2e/1f2e235f1fe36c0d071b4a3a42cfec7d/1f2e235f1fe36c0d071b4a3a42cfec7d.jpg,"['SUB', 'DUB']"
300,3016,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,"Action, Drama, Military, Sci-Fi, Space",Movie,1,8.21,11808,https://img.zorores.com/_r/300x400/100/84/d5/84d585fd6c90fb82cfd0bc97d5f99339/84d585fd6c90fb82cfd0bc97d5f99339.jpg,['SUB']
301,3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,"Action, Drama, Mystery, Supernatural, Thriller",Movie,1,8.21,108720,,
302,3927,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,25,8.21,86972,,
303,11597,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,11,8.21,260062,,
304,28025,Tsukimonogatari,"Comedy, Mystery, Supernatural",TV,4,8.21,111009,https://img.zorores.com/_r/300x400/100/19/2e/192ea2390fb73d99b4640b6303215240/192ea2390fb73d99b4640b6303215240.jpg,['SUB']
305,24833,Ansatsu Kyoushitsu (TV),"Action, Comedy, School, Shounen",TV,22,8.2,312654,,
306,29893,Aria The Avvenire,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,3,8.2,9500,,
307,27663,Baby Steps 2nd Season,"Romance, School, Shounen, Sports",TV,25,8.2,36251,https://img.zorores.com/_r/300x400/100/83/80/838019c4ea7ae9b0a18f84891681dfdd/838019c4ea7ae9b0a18f84891681dfdd.jpg,['SUB']
308,1482,D.Gray-man,"Action, Adventure, Comedy, Shounen",TV,103,8.2,334399,https://img.zorores.com/_r/300x400/100/3a/23/3a23fc057bd632f76096a962e8d78f4f/3a23fc057bd632f76096a962e8d78f4f.jpg,"['SUB', 'DUB']"
309,3371,"Ginga Eiyuu Densetsu Gaiden: Senoku no Hoshi, Senoku no Hikari","Action, Military, Sci-Fi, Space",OVA,24,8.2,8621,,
310,25313,Gintama: Jump Festa 2014 Special,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Special,1,8.2,13764,,
311,1430,Lupin III: Cagliostro no Shiro,"Adventure, Comedy, Shounen",Movie,1,8.2,32732,,
312,33051,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,8.2,21210,https://img.zorores.com/_r/300x400/100/a8/67/a8671e535d154ad662b6a617414bb2b9/a8671e535d154ad662b6a617414bb2b9.jpg,"['SUB', 'DUB']"
313,7720,Ookiku Furikabutte: Natsu no Taikai-hen,"Comedy, Sports",TV,13,8.2,22190,,
314,1914,Saiunkoku Monogatari 2nd Season,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.2,23160,,
315,20371,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,"Comedy, Drama, Romance, Shounen Ai",Movie,1,8.2,23045,https://img.zorores.com/_r/300x400/100/3f/e7/3fe7ef0b91b86c00f6db6903e8c1628d/3fe7ef0b91b86c00f6db6903e8c1628d.jpg,['SUB']
316,15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"Drama, Slice of Life, Supernatural",Movie,1,8.19,95241,,
317,2164,Dennou Coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26,8.19,76860,,
318,237,Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50,8.19,239570,https://img.zorores.com/_r/300x400/100/8a/bb/8abbe870f228401707f86791548e8839/8abbe870f228401707f86791548e8839.jpg,"['SUB', 'DUB']"
319,2449,Ghost in the Shell: Stand Alone Complex - The Laughing Man,"Action, Mecha, Mystery, Police, Psychological, Sci-Fi, Seinen",Special,1,8.19,21435,https://img.zorores.com/_r/300x400/100/4b/e6/4be62fe2ed33ae4bc36368621599aee8/4be62fe2ed33ae4bc36368621599aee8.jpg,"['SUB', 'DUB']"
320,10643,Gintama: Dai Hanseikai,"Action, Comedy, Parody, Samurai",Special,1,8.19,14728,https://img.zorores.com/_r/300x400/100/27/48/2748fbf5d337a709afecace011b98896/2748fbf5d337a709afecace011b98896.jpg,['SUB']
